ConversationID,UtteranceID,Utterance,Speaker,StartTime,EndTime,Emotion,Sentiment,Sarcasm,Humor,Relevancy(Emo→Sen),Relevancy(Sar→Hum),Pride,Love
C_73,C_73_U_2,四成我看你也能让吧,曾小贤,"00:00:01,070","00:00:03,038",neutral,positive,sarcastic,none,2,0,none,none
C_73,C_73_U_3,那就四成,房东,"00:00:03,038","00:00:04,225",neutral,neutral,none,none,1,1,none,none
C_73,C_73_U_4,爽快六成,曾小贤,"00:00:04,225","00:00:05,720",neutral,positive,none,none,2,-1,none,none
C_73,C_73_U_5,你也是可以商量的嘛,房东,"00:00:07,260","00:00:09,150",neutral,negative,none,none,2,1,pride,none
C_73,C_73_U_6,租不出去的房子,曾小贤,"00:00:09,150","00:00:10,610",neutral,positive,sarcastic,none,-1,0,none,none
C_73,C_73_U_7,不会是凶宅吧,曾小贤,"00:00:11,300","00:00:13,100",neutral,positive,sarcastic,none,-1,0,none,none
C_73,C_73_U_8,我那房子很灵的,房东,"00:00:13,580","00:00:15,298",joy,positive,none,none,-1,0,none,none
C_73,C_73_U_9,再考虑考虑,曾小贤,"00:00:15,298","00:00:17,350",neutral,neutral,none,none,1,0,none,none
C_74,C_74_U_1,你不帮诺澜租房子啦,胡一菲,"00:00:00,000","00:00:01,697",neutral,positive,none,none,1,0,pride,growing
C_74,C_74_U_2,我已经搞定了,曾小贤,"00:00:01,697","00:00:02,828",neutral,neutral,none,none,1,0,pride,growing
C_74,C_74_U_3,就在电台附近,曾小贤,"00:00:02,828","00:00:03,950",neutral,neutral,none,none,-1,1,pride,growing
C_74,C_74_U_4,我以为你想让她住进爱情公寓呢,胡一菲,"00:00:05,490","00:00:07,740",neutral,positive,none,none,-1,0,pride,growing
C_74,C_74_U_5,我还以为你要帮她呢,曾小贤,"00:00:07,740","00:00:09,240",neutral,neutral,none,none,-1,-1,pride,growing
C_74,C_74_U_6,关我什么事啊,胡一菲,"00:00:09,240","00:00:10,740",neutral,negative,none,none,2,-1,none,growing
C_74,C_74_U_7,那你还帮她摘告示,曾小贤,"00:00:10,740","00:00:12,427",neutral,negative,sarcastic,none,-1,0,none,growing
C_74,C_74_U_8,我帮她是因为你想帮她,胡一菲,"00:00:12,427","00:00:14,470",neutral,negative,none,none,-1,0,none,growing
C_75,C_75_U_1,那你那天还问我有没有房子,胡一菲,"00:00:00,000","00:00:01,992",neutral,negative,none,none,2,0,none,growing
C_75,C_75_U_2,我只是确认一下她住进来对我有什么好处啊,曾小贤,"00:00:01,992","00:00:04,980",neutral,neutral,none,none,1,1,none,growing
C_75,C_75_U_3,那难说离得近点不是挺好的吗,胡一菲,"00:00:05,310","00:00:08,051",neutral,neutral,sarcastic,none,1,0,pride,growing
C_75,C_75_U_4,近水楼台这种机会别浪费呀,胡一菲,"00:00:08,051","00:00:10,402",neutral,neutral,sarcastic,none,1,0,pride,growing
C_75,C_75_U_5,她住进来天天看你凌辱我,曾小贤,"00:00:10,402","00:00:12,164",neutral,negative,sarcastic,none,1,0,pride,growing
C_75,C_75_U_6,我在她面前下半辈子的节操不是全碎啦,曾小贤,"00:00:12,164","00:00:15,670",sadness,negative,sarcastic,none,1,0,pride,growing
C_76,C_76_U_1,你是说美嘉的孩子是子乔的,胡一菲,"00:00:00,000","00:00:02,509",surprise,positive,none,none,1,0,none,none
C_76,C_76_U_2,虽然没有十足的把握,关谷神奇,"00:00:02,509","00:00:04,767",neutral,neutral,none,none,1,0,none,none
C_76,C_76_U_3,但是种种证据都指向他,关谷神奇,"00:00:04,767","00:00:08,290",neutral,neutral,none,none,2,0,none,none
C_76,C_76_U_4,什么证据,胡一菲,"00:00:11,440","00:00:12,023",neutral,neutral,none,none,2,1,none,none
C_76,C_76_U_5,这可是人命关天的大事儿,曾小贤,"00:00:12,023","00:00:13,523",neutral,neutral,none,none,2,-1,none,none
C_76,C_76_U_6,不能开玩笑啊,曾小贤,"00:00:13,523","00:00:14,659",neutral,neutral,none,none,2,-1,none,none
C_76,C_76_U_7,他承认了,曾小贤,"00:00:14,659","00:00:15,416",neutral,neutral,none,none,2,0,none,none
C_76,C_76_U_8,他说他忘了,唐悠悠,"00:00:15,416","00:00:16,363",neutral,neutral,none,none,1,0,none,none
C_76,C_76_U_9,好嘛,曾小贤,"00:00:16,363","00:00:16,742",neutral,neutral,none,none,1,0,none,none
C_76,C_76_U_10,鱼的记忆,曾小贤,"00:00:16,742","00:00:17,520",neutral,negative,sarcastic,humor,2,2,none,none
C_77,C_77_U_1,岂有此理,吕子乔,"00:00:00,000","00:00:00,612",anger,negative,none,none,2,0,none,none
C_77,C_77_U_2,我好好走在小区路上,吕子乔,"00:00:00,612","00:00:02,451",anger,negative,none,none,2,0,none,none
C_77,C_77_U_3,被一辆甩尾的婴儿车给追尾了,吕子乔,"00:00:02,451","00:00:05,108",anger,negative,none,none,-1,0,none,none
C_77,C_77_U_4,快帮我看看屁股有没有变形,吕子乔,"00:00:05,108","00:00:07,580",neutral,negative,none,none,-1,0,none,none
C_77,C_77_U_5,我信了,曾小贤,"00:00:08,710","00:00:11,201",neutral,positive,none,none,-1,-1,none,none
C_77,C_77_U_6,天网恢恢疏而不漏,关谷神奇,"00:00:11,201","00:00:12,624",neutral,negative,sarcastic,none,-1,0,none,none
C_77,C_77_U_7,就是那婴儿车撞了我还逃逸,吕子乔,"00:00:12,624","00:00:16,894",anger,negative,none,none,-1,0,none,none
C_77,C_77_U_8,逃逸的是你吧,曾小贤,"00:00:16,894","00:00:19,030",neutral,negative,sarcastic,none,-1,0,none,none
C_78,C_78_U_1,我们要让你回忆一件非常重要的事,唐悠悠,"00:00:00,000","00:00:02,887",neutral,neutral,none,none,-1,0,none,none
C_78,C_78_U_2,关于你和美嘉的事情,关谷神奇,"00:00:02,887","00:00:04,590",neutral,negative,none,none,-1,0,none,none
C_78,C_78_U_3,是不是美嘉买通了你们来折磨我,吕子乔,"00:00:05,120","00:00:07,958",neutral,negative,sarcastic,none,-1,0,none,none
C_78,C_78_U_4,我认我认是我干的,吕子乔,"00:00:07,958","00:00:09,486",neutral,negative,none,none,-1,0,none,none
C_78,C_78_U_5,你早认不就得了吗,胡一菲,"00:00:09,486","00:00:11,233",neutral,neutral,sarcastic,none,0,0,none,none
C_78,C_78_U_6,我拿了她的耳环,吕子乔,"00:00:11,233","00:00:12,990",neutral,negative,none,none,2,0,none,none
C_79,C_79_U_1,你们到底要问我什么,吕子乔,"00:00:00,000","00:00:02,428",neutral,neutral,none,none,2,1,none,none
C_79,C_79_U_2,听着美嘉她怀孕了,唐悠悠,"00:00:02,428","00:00:05,130",neutral,neutral,none,none,2,1,none,none
C_79,C_79_U_3,子乔,唐悠悠,"00:00:09,070","00:00:09,550",neutral,negative,none,none,2,0,none,none
C_79,C_79_U_4,子乔,唐悠悠,"00:00:09,550","00:00:11,420",neutral,negative,none,none,0,1,none,none
C_79,C_79_U_5,就因为我拿了她的耳环,吕子乔,"00:00:11,420","00:00:16,058",neutral,negative,sarcastic,none,2,0,none,none
C_79,C_79_U_6,废话到底跟你有没有关系啊,胡一菲,"00:00:16,058","00:00:18,840",anger,negative,none,none,2,0,none,none
C_80,C_80_U_1,应该不是吧,吕子乔,"00:00:00,550","00:00:02,540",neutral,negative,none,none,0,0,pride,growing
C_80,C_80_U_2,和我想得一样,陈美嘉,"00:00:03,720","00:00:05,060",neutral,negative,sarcastic,none,2,0,pride,growing
C_80,C_80_U_3,那小子是谁,吕子乔,"00:00:09,620","00:00:10,960",neutral,negative,none,none,0,-1,pride,growing
C_80,C_80_U_4,那你也不打算告诉大家了,吕子乔,"00:00:16,160","00:00:18,593",neutral,neutral,none,none,2,-1,pride,growing
C_80,C_80_U_5,没必要非说不可啊,陈美嘉,"00:00:18,593","00:00:20,510",sadness,negative,sarcastic,none,0,0,pride,growing
C_80,C_80_U_6,等到孩子生下来,陈美嘉,"00:00:21,210","00:00:22,800",sadness,negative,sarcastic,none,-1,0,pride,growing
C_80,C_80_U_7,一切都会知道,陈美嘉,"00:00:23,790","00:00:25,250",sadness,negative,sarcastic,none,-2,0,pride,growing
C_81,C_81_U_1,你真的打算把孩子生下来,吕子乔,"00:00:00,710","00:00:02,420",neutral,positive,none,none,-2,-1,pride,growing
C_81,C_81_U_2,一个人,吕子乔,"00:00:03,700","00:00:04,420",neutral,positive,none,none,-2,1,pride,growing
C_81,C_81_U_3,为什么不呢,陈美嘉,"00:00:04,420","00:00:07,310",sadness,negative,none,none,1,0,pride,growing
C_81,C_81_U_4,孩子是无辜的,陈美嘉,"00:00:08,050","00:00:09,400",sadness,negative,none,none,1,1,pride,growing
C_81,C_81_U_5,美嘉,吕子乔,"00:00:09,930","00:00:10,950",neutral,negative,none,none,1,0,pride,growing
C_81,C_81_U_6,如果哪天真的把孩子生下来,吕子乔,"00:00:14,010","00:00:16,820",neutral,negative,none,none,1,0,pride,growing
C_81,C_81_U_7,我会负责,吕子乔,"00:00:19,140","00:00:19,770",neutral,negative,none,none,1,0,pride,growing
C_81,C_81_U_8,负责帮你找到那个混蛋,吕子乔,"00:00:19,770","00:00:26,040",anger,negative,none,none,1,0,pride,growing
C_81,C_81_U_9,嗯谢了,陈美嘉,"00:00:28,870","00:00:29,790",sadness,negative,sarcastic,none,1,0,pride,growing
C_82,C_82_U_1,这宝宝果然不是一般人,曾小贤,"00:00:00,000","00:00:01,227",neutral,neutral,sarcastic,none,-2,0,none,none
C_82,C_82_U_2,连贾斯汀都认识,曾小贤,"00:00:01,227","00:00:02,455",neutral,neutral,sarcastic,none,-2,0,none,none
C_82,C_82_U_3,却不知道自己亲爹是谁,曾小贤,"00:00:02,455","00:00:04,550",neutral,neutral,sarcastic,none,-2,0,none,none
C_82,C_82_U_4,我是说说的也没错,曾小贤,"00:00:05,530","00:00:07,323",neutral,neutral,none,none,-2,1,none,none
C_82,C_82_U_5,单身妈妈特别容易孤单,曾小贤,"00:00:07,323","00:00:09,565",neutral,neutral,none,none,-2,1,none,none
C_82,C_82_U_6,所以我们要营造一个热闹的假象,曾小贤,"00:00:09,565","00:00:12,704",neutral,neutral,none,none,-2,0,none,none
C_82,C_82_U_7,太有必要了,曾小贤,"00:00:12,704","00:00:14,040",neutral,neutral,none,none,-2,0,none,none
C_83,C_83_U_1,就算这个孩子没有爸爸,曾小贤,"00:00:00,000","00:00:02,000",neutral,neutral,none,none,2,0,none,none
C_83,C_83_U_2,但至少,曾小贤,"00:00:02,000","00:00:02,826",neutral,neutral,none,none,2,0,none,none
C_83,C_83_U_3,他嘴贱,胡一菲,"00:00:02,826","00:00:04,804",neutral,neutral,none,none,2,-1,none,none
C_83,C_83_U_4,你千万别往心里去啊,胡一菲,"00:00:04,804","00:00:06,783",neutral,neutral,sarcastic,none,2,0,none,none
C_83,C_83_U_5,没事儿了,陈美嘉,"00:00:07,065","00:00:08,761",neutral,negative,none,none,2,1,pride,none
C_83,C_83_U_6,我都想明白了,陈美嘉,"00:00:08,761","00:00:10,760",neutral,negative,none,none,2,0,pride,none
C_83,C_83_U_7,单身妈妈一样可以活得很快乐啊,陈美嘉,"00:00:10,760","00:00:13,950",sadness,negative,none,none,2,0,pride,none
C_84,C_84_U_1,女娲也是单身妈妈,关谷神奇,"00:00:00,000","00:00:01,690",neutral,neutral,sarcastic,none,2,0,none,none
C_84,C_84_U_2,他数学是体育老师教的,曾小贤,"00:00:02,810","00:00:04,991",neutral,neutral,sarcastic,humor,2,-2,none,none
C_84,C_84_U_3,历史是数学老师教的,曾小贤,"00:00:04,991","00:00:06,955",neutral,neutral,sarcastic,humor,2,-2,none,none
C_84,C_84_U_4,女娲的孩子都是用泥巴捏的,陈美嘉,"00:00:06,955","00:00:09,573",neutral,neutral,none,none,1,0,none,none
C_84,C_84_U_5,什么时候靠过男人,陈美嘉,"00:00:09,573","00:00:11,319",neutral,negative,sarcastic,none,1,0,pride,none
C_84,C_84_U_6,我现在明白了,陈美嘉,"00:00:11,319","00:00:12,380",neutral,neutral,none,none,2,-1,none,none
C_84,C_84_U_7,孩子就是女人的寄托,陈美嘉,"00:00:12,400","00:00:14,840",neutral,neutral,none,none,-2,1,none,none
C_85,C_85_U_1,也不知道这算是好事还是坏事,唐悠悠,"00:00:00,000","00:00:01,599",neutral,negative,none,none,2,0,none,none
C_85,C_85_U_2,我连给宝宝的卡片都画好了,关谷神奇,"00:00:01,599","00:00:03,731",sadness,negative,none,none,2,0,none,none
C_85,C_85_U_3,如果美嘉没怀孕,胡一菲,"00:00:03,731","00:00:05,508",neutral,neutral,none,none,2,0,none,none
C_85,C_85_U_4,这么说子乔是无辜的,胡一菲,"00:00:05,508","00:00:06,574",neutral,neutral,none,none,2,0,none,none
C_85,C_85_U_5,你还真相信那些寻龙尺和破硬币呀,曾小贤,"00:00:06,574","00:00:09,260",surprise,neutral,none,none,2,0,none,none
C_86,C_86_U_1,子乔,胡一菲,"00:00:00,000","00:00:00,250",neutral,neutral,none,none,2,0,none,none
C_86,C_86_U_2,最近看你不在状态嘛,胡一菲,"00:00:00,250","00:00:02,509",neutral,neutral,sarcastic,none,2,0,none,none
C_86,C_86_U_3,我猜猜你在担心美嘉的事,胡一菲,"00:00:02,509","00:00:05,520",neutral,neutral,sarcastic,none,2,0,none,none
C_86,C_86_U_4,不是我的,吕子乔,"00:00:05,850","00:00:06,911",neutral,negative,none,none,2,0,pride,none
C_86,C_86_U_5,我是无辜的,吕子乔,"00:00:06,911","00:00:08,237",neutral,negative,none,none,2,0,pride,none
C_86,C_86_U_6,看飞碟,吕子乔,"00:00:08,237","00:00:09,033",neutral,negative,none,none,2,-1,pride,none
C_86,C_86_U_7,没说孩子是你的,胡一菲,"00:00:09,033","00:00:10,900",neutral,negative,sarcastic,none,2,0,none,none
C_86,C_86_U_8,对不起条件反射,吕子乔,"00:00:11,998","00:00:15,150",neutral,neutral,none,none,1,-1,pride,none
C_86,C_86_U_9,其实你猜对了,吕子乔,"00:00:16,450","00:00:17,450",neutral,neutral,none,none,2,1,pride,none
C_86,C_86_U_10,我最近总是在琢磨到底是哪个孙子干的,吕子乔,"00:00:17,780","00:00:20,832",neutral,negative,none,none,2,0,none,none
C_86,C_86_U_11,所以我老走神,吕子乔,"00:00:20,832","00:00:22,440",neutral,negative,none,none,-1,-1,none,none
C_87,C_87_U_1,你看到那块匾了吗,心理医生,"00:00:00,000","00:00:00,930",neutral,neutral,none,none,-1,1,none,none
C_87,C_87_U_2,妇女之宝,吕子乔,"00:00:03,980","00:00:05,380",neutral,neutral,none,none,-1,0,none,none
C_87,C_87_U_3,书法呢得从右往左念,心理医生,"00:00:06,570","00:00:09,630",neutral,neutral,none,none,1,0,none,none
C_87,C_87_U_4,宝之女妇,吕子乔,"00:00:12,720","00:00:14,160",neutral,neutral,none,none,1,0,none,none
C_87,C_87_U_5,是宾至如归,心理医生,"00:00:14,540","00:00:16,360",neutral,negative,sarcastic,none,1,0,none,none
C_87,C_87_U_6,所以呢在我这儿,心理医生,"00:00:16,840","00:00:18,960",neutral,neutral,none,none,-1,1,none,none
C_87,C_87_U_7,大家不用拘束,心理医生,"00:00:18,960","00:00:20,777",neutral,neutral,none,none,-1,0,none,none
C_87,C_87_U_8,开诚布公,心理医生,"00:00:20,777","00:00:21,988",neutral,neutral,none,none,-1,-1,none,none
C_87,C_87_U_9,坦诚相见,心理医生,"00:00:21,988","00:00:23,200",neutral,neutral,none,none,2,-1,none,none
C_87,C_87_U_10,我不是让你脱衣服,心理医生,"00:00:24,740","00:00:26,540",neutral,neutral,sarcastic,none,-1,0,none,none
C_88,C_88_U_1,她既然有了你的骨肉,子乔搭讪的美女,"00:00:00,000","00:00:01,637",neutral,negative,none,none,-1,0,pride,none
C_88,C_88_U_2,你就该给她一个名分,子乔搭讪的美女,"00:00:01,637","00:00:03,500",neutral,negative,none,none,2,0,pride,none
C_88,C_88_U_3,不为她也是为了孩子,子乔搭讪的美女,"00:00:03,830","00:00:06,470",neutral,negative,none,none,1,0,pride,none
C_88,C_88_U_4,什么孩子,吕子乔,"00:00:07,210","00:00:08,335",neutral,negative,none,none,1,0,pride,none
C_88,C_88_U_5,什么家庭,吕子乔,"00:00:08,335","00:00:09,460",neutral,negative,none,none,1,0,pride,none
C_88,C_88_U_6,我不介意你的过去,子乔搭讪的美女,"00:00:09,460","00:00:11,690",neutral,neutral,none,none,1,0,pride,none
C_88,C_88_U_7,但是我介意你的为人,子乔搭讪的美女,"00:00:12,020","00:00:13,548",neutral,negative,sarcastic,none,1,0,pride,none
C_88,C_88_U_8,你肯定是听到什么谣传了,吕子乔,"00:00:13,548","00:00:16,169",neutral,neutral,none,none,1,0,pride,none
C_88,C_88_U_9,我给你解释,吕子乔,"00:00:16,169","00:00:17,500",neutral,neutral,none,none,1,0,none,none
C_88,C_88_U_10,你已经让我很失望了,子乔搭讪的美女,"00:00:18,460","00:00:20,280",disgust,negative,none,none,2,1,pride,none
C_88,C_88_U_11,别让我瞧不起你,子乔搭讪的美女,"00:00:21,130","00:00:22,580",disgust,negative,none,none,2,0,pride,none
C_89,C_89_U_1,谁这么低级趣味,吕子乔,"00:00:00,000","00:00:02,410",anger,negative,none,none,2,0,none,none
C_89,C_89_U_2,我也是刚刚看到,关谷神奇,"00:00:03,400","00:00:06,068",neutral,positive,none,none,2,0,none,none
C_89,C_89_U_3,这书法苍劲豪迈我们可写不出啊,曾小贤,"00:00:06,068","00:00:07,402",neutral,neutral,sarcastic,none,2,0,none,none
C_89,C_89_U_4,一定是那帮女生,吕子乔,"00:00:07,402","00:00:09,308",anger,negative,none,none,1,-1,none,none
C_89,C_89_U_5,不会的悠悠已经脱离低级趣味了,关谷神奇,"00:00:09,308","00:00:11,404",neutral,neutral,none,none,1,0,none,none
C_89,C_89_U_6,说不定是向下脱离的,吕子乔,"00:00:11,404","00:00:13,100",anger,negative,sarcastic,none,2,0,none,none
C_89,C_89_U_7,比低级更低级,吕子乔,"00:00:13,100","00:00:13,900",anger,negative,sarcastic,none,2,0,none,none
C_89,C_89_U_8,也许就是个恶作剧,曾小贤,"00:00:13,900","00:00:15,180",neutral,neutral,none,none,2,0,none,none
C_89,C_89_U_9,你就别吓唬自己了,曾小贤,"00:00:15,180","00:00:16,470",neutral,neutral,sarcastic,none,-1,0,none,none
C_90,C_90_U_1,你脑袋短路了是不是,曾小贤,"00:00:00,740","00:00:02,793",anger,negative,sarcastic,none,-1,0,none,none
C_90,C_90_U_2,我好心帮你办派对,曾小贤,"00:00:02,793","00:00:04,231",anger,negative,sarcastic,none,-1,0,none,none
C_90,C_90_U_3,你就这么糟践自己啊,曾小贤,"00:00:04,231","00:00:06,080",anger,negative,sarcastic,none,-1,0,none,none
C_90,C_90_U_4,还糟踏我,曾小贤,"00:00:06,080","00:00:06,901",anger,negative,sarcastic,none,-1,0,none,none
C_90,C_90_U_5,我看他八成是心理有问题,关谷神奇,"00:00:06,901","00:00:09,160",anger,negative,sarcastic,none,-1,0,none,none
C_90,C_90_U_6,不可能啊,吕子乔,"00:00:09,160","00:00:09,982",neutral,negative,none,none,-1,0,pride,none
C_90,C_90_U_7,一定是哪儿错了,吕子乔,"00:00:09,982","00:00:11,440",neutral,negative,none,none,-1,0,pride,none
C_90,C_90_U_8,难道是我制服不对,吕子乔,"00:00:11,440","00:00:12,950",neutral,negative,none,none,-1,0,pride,none
C_90,C_90_U_9,我早就说了不要穿这件,曾小贤,"00:00:13,280","00:00:15,322",neutral,negative,sarcastic,none,-1,0,none,none
C_90,C_90_U_10,俗话说八字不够硬龙袍穿不进,曾小贤,"00:00:15,322","00:00:18,520",neutral,negative,sarcastic,none,0,0,none,none
C_91,C_91_U_1,没想到心理治疗对纸乔那么管用,胡一菲,"00:00:00,200","00:00:02,864",neutral,neutral,none,none,2,0,none,none
C_91,C_91_U_2,我就说早该推荐他去的,唐悠悠,"00:00:03,055","00:00:05,148",neutral,neutral,none,none,2,0,none,none
C_91,C_91_U_3,别胡说纸乔一直是个好男人,关谷神奇,"00:00:05,148","00:00:07,433",neutral,neutral,none,none,2,-1,none,none
C_91,C_91_U_4,治疗并没有改变他,关谷神奇,"00:00:07,433","00:00:08,765",neutral,neutral,none,none,2,0,none,none
C_91,C_91_U_5,只是激发了他内在真善美的灵魂,关谷神奇,"00:00:08,765","00:00:11,210",neutral,neutral,none,none,0,0,none,none
C_91,C_91_U_6,没错,曾小贤,"00:00:11,210","00:00:12,240",neutral,neutral,none,none,2,0,pride,none
C_91,C_91_U_7,对于好男人这个称谓,曾小贤,"00:00:12,240","00:00:14,557",neutral,neutral,none,none,2,-1,pride,none
C_91,C_91_U_8,我排第二,曾小贤,"00:00:14,557","00:00:15,587",neutral,neutral,none,none,0,1,pride,none
C_91,C_91_U_9,只有他能排第一,曾小贤,"00:00:15,587","00:00:17,390",neutral,neutral,none,none,2,1,pride,none
C_92,C_92_U_1,是你叫我来的,顶包师,"00:00:00,000","00:00:00,990",neutral,positive,none,none,0,0,none,none
C_92,C_92_U_2,敢问这位兄台,吕子乔,"00:00:03,170","00:00:04,870",neutral,negative,none,none,2,0,none,none
