ConversationID,TopicDescription
C_1007,方木对王建为自己解围而道谢，王建表示自己针对方木是因为陈希与方木走的太近
C_1008,方木与王建谈心，冰释前嫌。握手言和
C_1009,王健临走时忘记带帽子，被方木发现是左撇子
C_1010,邰伟与方木交谈遇到朴慧珍想要送她回去被拒绝
C_1011,方木产生疑问凶手为什么要杀自己
C_1012,方木吃廖亚凡做的蛋炒饭，夸赞这是他吃过的最好吃的蛋炒饭
C_1013,方木跟吴涵产生矛盾，开始怀疑吴涵就是凶手
C_1014,方木对吴涵的残忍行为感到无比的痛心
C_1015,吴涵的暴行即将暴漏
C_1016,吴涵被戳到痛处恼羞成怒
C_1017,玥玥托自己的好姐妹委托方木的好哥们打听方木
C_1018,邰伟对检测报告发出感叹，疯子越来越多
C_1019,陈希与方木谈心，感叹世事无常，命运弄人
C_1020,刑志森同意方木参加破案，按照程序要带他见一个人
C_1021,刑志森向上级申请同意方木参加破案
C_1022,邓琳玥带上自己的好姐妹邀请方木和杜宇吃饭
C_1023,邓琳玥委婉向方木表达心意却得知方木有女朋友而被拒绝
C_1024,邓琳玥的好姐妹责怪杜宇隐瞒方木有女朋友的事
C_1025,邰伟和方木都对自己产生了怀疑
C_1026,孙老师让方木不要那么拼命
C_1027,他对邰伟的姗姗来迟感到不满，并说出被折磨了两天两夜了
C_1028,刑志森质问嚣张的罪犯
C_1029,邓琳玥的好姐们准备去向杜宇表白
C_1030,大壮跟小米说让案子结了让邰伟请他们吃饭
C_1031,邰伟告诉方木如果凶手是吴孟哲就一脚踹死他
C_1032,方木猜想吴孟哲的杀人动机是抹不去的记忆
C_1033,刑志森想让乔教授帮忙，乔教授却因为自己记性不好而拒绝了对方
C_1034,乔教授跟方木说做的对却做得不好，方木表示害怕因为个人情感原因而漏掉凶手
C_1035,邰伟质疑朴慧珍怎么当法医，与朴慧珍产生冲突
C_1036,朴慧珍嘲讽邰伟没有本事，只会不服气就动手。
C_1037,邰伟向朴慧珍道歉，朴慧珍却不领情，因为邰伟抱着朴慧珍说出了别的女人的名字
C_1038,朴慧珍向邰伟说出生气的原因，为他的兄第感到不值。
C_1039,邓琳玥向方木邀请方木去篮球场，并表示不管方木会不会去都会按照自己的计划行事
C_1040,邰伟询问乔教授能不能确定就是今晚，乔教授向邰伟提出自己的看法和原因，
C_1041,邰伟怀疑质问方木并抓捕方木，方木告诉邰伟著错人了，并告诉他凶手另有其人
C_1042,方木着急没有时间了，邰伟却对此好不在意，一直询问方木为何杀人
C_1043,朴慧珍询问刑志森七年前发生了什么。刑志森却因为纪律不肯说出
C_1044,方木在最后一秒钟的时候及时找到了孙老师，救下了邰伟
C_1045,孙老师对方木的到来想不明白，想不明白乔教授还可以记得这个密道，还能够画出来
C_1046,孙老师认为方木是在羞辱自己，方木却表示，自己将他千刀万剐也丝毫不会开心
C_1047,孙老师知道最后一刻仍然抱有着打败方木的执念和幻想
C_1048,乔教授想要和方木单独谈谈，希望邰伟能够回避，邰伟不同意，想要知道事情的真相
C_1049,乔教授与邰伟做了约定，乔教授同意按照自己的方式来帮助方木
C_1050,邰伟怀疑他们做错了，刑志森问邰伟要不要亲自审问，邰伟决定亲自审问方木
C_1051,严良表示想要跟张叔借30万，但张叔表现得很犹豫，有所顾虑
C_1052,严良询问张叔父亲在哪，张叔支支吾吾，以想要买烟逃脱
C_1053,东升被老师邀请去聚餐，以照顾妻子顾家为由拒绝
C_1054,东升回到家后和岳父岳母聊天，但是妻子和岳母表现得很不想跟东升说话
C_1055,东升想照顾妻子给她炖汤，妻子一脸不高兴表示自己要去游泳，不给东升好脸色看
C_1056,东升询问妻子爸妈的感受，妻子很不耐烦，东升还是想要考虑父母的感受
C_1057,老师找朝阳妈妈反应同学们对朝阳同学的意见，朝阳妈妈表示不屑
C_1058,小敏父亲跟朝阳道歉，表示小敏就这样的脾气，不要让朝阳不高兴，朝阳表示原谅
C_1059,张叔和陈警官在一起交流，张景林多次献殷勤被拒绝，显得神情慌张
C_1060,张景林跟陈警官告状说严良跟他借钱一事。陈警官质疑他
C_1061,朱朝阳劝严良和普普留在自己家里，两人表示感谢
C_1062,陈警官懊悔是自己没有看好严良，导致严良才变成现在这样，妻子在一旁安慰她
C_1063,陈警官跟妻子讲要继续帮助福利院找孩子，妻子反驳他不想让他瞎折腾
C_1064,朱朝阳跟母亲将要去父亲那边，母亲答应了，要让他带着成绩单让父亲看看
C_1065,朱永平在牌局上大肆炫耀儿子朱朝阳，夸他成绩好
C_1066,朱永平非常开心说要带朱朝阳去购物，朱朝阳以有作业为由想要推脱
C_1067,朱永平跟儿子回忆小时候朝阳喜欢坐前面，而现在长大了却跑到后面去了
C_1068,朝阳和父亲来到商场，朱永平问孩子鞋码，父亲非常慈祥的跟朝阳讲自己曾经的故事
C_1069,王瑶嘲讽朝阳领子坏了没有新衣服穿，鞋子也被晶晶踩坏，王瑶表面让晶晶道歉，背地嘲讽他
C_1070,张东升在家庭饭桌上屡次被姑父揭短不给面子，有人在一旁劝诫仍不听
C_1071,妻子表示自己太忙去不了，东升主动提出自己可以带爸妈去，妻子勉强表示同意
C_1072,朝阳跟严良普普聊天，严良认为他脾气太好不能过于忍耐，朝阳很委屈，自己早已习惯了
C_1073,严良讲是普普每天陪着她支撑过去，普普也在一旁安慰朝阳哥哥
C_1074,朝阳和严良商量相机里视频的事情，严良不想跟普普重回福利院
C_1075,朝阳跟严良讨论那天的事情，朝阳担心张东升再做出什么坏事，普普提出主意说可以警告他
C_1076,普普分析如何警告他啊，并告诉朝阳跟严良表示见过他的车
C_1077,朝阳问妈妈景区那两个人的情况，母亲表示应该跟景区没关系
C_1078,妈妈提醒朝阳不要总是看闲书，朝阳解释那不是闲书，不希望妈妈误会
C_1079,严良将自己看到有人欺负普普就打了起来，朝阳提醒他不要太冲动
C_1080,严良跟陈警官打电话，严良态度非常强硬，想要得知父亲的下落，陈警官想要借此问出严良的地址未果
C_1081,普普想要骗取张东升的联系方式，张东升以各种里有推脱
C_1082,三人见面分析目前的形势，普普表示看到了车，严良还把他手机偷了过来
C_1083,朝阳三人商量明天如何将警告信给他，严良想要和朝阳一起去，朝阳认为三个人目标更大
C_1084,朝阳半夜还没睡觉被母亲看到，母亲显得非常震惊，并且告诉朝阳明天有事要出去
C_1085,严良普普不放心朝阳，跟他一起来，朝阳让他们在书店等候
C_1086,普普警告晶晶不要让她再欺负人，晶晶也不甘示弱一口否定自己没有欺负人
C_1087,晶晶站到窗台前想要威胁他们，逼急了张朝阳情绪表现得很激动
C_1088,普普非常难过的讲述是晶晶自己摔下去的，严良想要让他们早点告知警察撇清责任，朝阳担心父亲会不信他们
C_1089,母亲非常紧急的回到家里语气慌张，要带朝阳出去一趟，朝阳装不知道还问母亲去哪
C_1090,严良告诉朝阳自己和普普准备离开这里，不想再给朝阳添麻烦了
C_1091,警官在家里询问朱朝阳问题，警官也显得很难为情
C_1092,警官提醒朝阳少喝碳酸饮料，朝阳妈妈也提醒朝阳要早点休息，关心自己
C_1093,朝阳把自己所有的钱都给了他们，严良普普两人都很感动
C_1094,张东升和严良三人相遇，严良态度很强硬，警告威胁张东升
C_1095,张东升表示自己可以花钱把视频买下来，严良等人对张东升也有很强的防备心
C_1096,张东升跟严良三人商量可以一人给他们一万块钱，严良张口想要三十万，张东升显的很震惊
C_1097,张朝阳担心严良二人跟杀人犯做交易会有危险，提醒严良他们要保护好自己
C_1098,严良问朝阳是不是怕了，朝阳认为他们应该再思考一下，不要着急行动
C_1099,朝阳提醒严良张东升是个杀人犯，不能全靠武力解决所有问题，严良认为自己可以解决他
C_1100,朱永平和王瑶两人不想火花晶晶，突然对警方的调查产生质疑
C_1101,母亲问朝阳爸爸晚上带他吃了什么，母亲想要再给朝阳做长寿面
C_1102,妻子告诉东升要出去交流学习，东升想要送她被拒绝，对他的态度很冷漠
C_1103,父亲劝孩子要多放松放松，叶驰敏表示自己不理解父亲的行为，自己要学习，还让父亲抓紧报奥数班
C_1104,东升告诉朝阳普普可以免费教他们，普普质问张东升一个问题，张东升陷入了深思
C_1105,朝阳普普察觉到形势不对想要离开，东升质问他们让他们交出相机，朝阳表示相机不在他身上
C_1106,东升表示自己凑不出这么多钱，和朝阳他们产生争执
C_1107,严良跟陈警官聊天，表示自己来向他报道，陈警官表示很欣慰
C_1108,张东升跟朝阳普普商量自己每周往银行卡里存钱，和他们达成协议
C_1109,严良非常生气跟陈警官争论是他抓了父亲，陈警官也对严良的言行非常的气愤
C_1110,三人在码头见面，朝阳表示东升想要先骗取他们的相机，严良很是气愤
C_1111,严良告知他们相机被落在陈警官家，朝阳表现的很激动，严良保证自己一定找回来
C_1112,王瑶一口认定朱朝阳在少年宫，认为他是凶手，朱永平表现得非常生气，认为王瑶不可理喻
C_1113,王瑶情绪非常激动，恳请叶警官找出凶手，朱永平和叶警官在一旁安慰她
C_1114,王瑶单独找到朱朝阳质问他是不是上周在少年宫，朱朝阳表现得非常紧张
C_1115,王瑶咄咄逼人想要进一步套话，朱朝阳神情慌张以去买东西为由离开
C_1116,朱朝阳被王瑶打伤，母亲和王瑶对峙起来，王瑶一口咬定朱朝阳是杀人犯，母亲保护朝阳
C_1117,王瑶咄咄逼人质问周春红在哪，周春红情绪也表现的非常激动
C_1118,母亲跟朝阳道歉是母亲没有保护好他，朝阳仍表现得非常害怕
C_1119,王瑶仍怀疑朱朝阳杀害了晶晶，朱永平在中间十分为难，认为儿子没有里有杀害妹妹
C_1120,严良安慰普普不要让她多想，普普表现得非常愧疚
C_1121,朱永平跟周春红道歉，解释王瑶受了刺激，周春红质问他为什么一点都不担心自己的儿子
C_1122,周春红质问朱永平一拖再拖，朱永平解释，周春红认为他很不负责任
C_1123,王瑶在警局里想要询问案情进展，叶警官告诉她有情况会及时通知他们
C_1124,叶警官询问女儿关于朱朝阳的性格，女儿表示没人愿意跟他玩
C_1125,朱朝阳对母亲产生了一点抗拒，母亲表现得很心疼，也非常激动难过
C_1126,严良和陈警官通电话，陈警官想要吓唬他让他去报道，严良不听话
C_1127,东升告诉妻子自己把一切都给了她，想要挽留妻子，妻子表明自己不爱他了
C_1128,严良打电话警告东升让他抓紧把钱打到卡上，否则就报警抓他
C_1129,张东升不在乎他们的威胁，反倒让他们交给警察，让警擦抓他
C_1130,普普跟他们商量互相往自己身上揽责任，认为这笔钱应该算在他们头上
C_1131,严良叮嘱普普让她自己小心，保护好朝阳，普普担心严良哥，严良安慰她
C_1132,陈警官跟严良道歉，表示自己对不起严良，但抓他父亲是无奈之举
C_1133,陈警官提醒他别乱跑，严良表示只想见父亲一面，非常失落
C_1134,陈警官提醒严良让他遵守规矩，可以让他见父亲，严良很激动，表示保证听陈警官的
C_1135,普普担心严良抓紧跑来找他，却忘了朝阳快下课一事
C_1136,东升单独和朝阳见面，东升质问他想要威逼利诱得到相机
C_1137,东升在其中挑拨离间他们得关系，表示相信别人是要付出代价的
